Frame,Vehicle,Speed (km/h),Overspeed
940,car,16.22,No
940,car,14.23,No
940,car,6.36,No
940,car,128.7,Yes
940,car,6.36,No
940,car,4.5,No
940,car,4.5,No
941,car,16.22,No
941,truck,9.0,No
941,car,16.22,No
941,car,6.36,No
941,car,4.5,No
941,car,105.44,Yes
941,car,10.06,No
941,car,14.23,No
941,car,4.5,No
942,car,10.06,No
942,truck,4.5,No
942,car,24.23,No
942,car,10.06,No
942,car,0.0,No
942,car,108.19,Yes
942,car,6.36,No
942,car,4.5,No
942,car,0.0,No
943,car,16.22,No
943,car,10.06,No
943,car,16.22,No
943,car,22.95,No
943,car,4.5,No
943,car,79.61,Yes
943,car,6.36,No
943,truck,13.5,No
944,car,12.73,No
944,car,6.36,No
944,car,16.22,No
944,car,12.73,No
944,car,6.36,No
944,car,98.69,Yes
944,car,10.06,No
945,car,10.06,No
945,car,4.5,No
945,car,12.73,No
945,car,14.23,No
945,car,14.23,No
945,car,89.1,Yes
945,car,4.5,No
946,car,16.22,No
946,car,6.36,No
946,car,10.06,No
946,car,10.06,No
946,car,6.36,No
946,car,80.12,Yes
946,car,6.36,No
947,car,12.73,No
947,car,4.5,No
947,car,19.09,No
947,car,14.23,No
947,car,12.73,No
947,car,73.81,Yes
947,car,6.36,No
948,car,10.06,No
948,car,4.5,No
948,car,19.09,No
948,car,12.73,No
948,car,9.0,No
948,car,79.61,Yes
948,car,9.0,No
949,car,6.36,No
949,car,9.0,No
949,car,25.46,No
949,car,16.22,No
949,car,4.5,No
949,car,60.54,Yes
949,car,10.06,No
950,car,12.73,No
950,car,4.5,No
950,car,12.73,No
950,car,16.22,No
950,car,4.5,No
950,car,70.29,Yes
950,car,9.0,No
951,car,10.06,No
951,car,4.5,No
951,car,22.5,No
951,car,13.5,No
951,car,4.5,No
951,car,74.89,Yes
951,car,4.5,No
952,car,12.73,No
952,car,9.0,No
952,car,20.12,No
952,car,16.22,No
952,car,0.0,No
952,car,60.54,Yes
952,car,6.36,No
953,car,10.06,No
953,car,4.5,No
953,car,22.5,No
953,car,16.22,No
953,car,6.36,No
953,car,57.63,No
953,car,6.36,No
954,car,6.36,No
954,car,0.0,No
954,car,22.5,No
954,car,16.22,No
954,car,9.0,No
954,car,54.19,No
954,car,16.22,No
955,car,16.22,No
955,car,4.5,No
955,car,19.09,No
955,car,12.73,No
955,car,0.0,No
955,car,61.21,Yes
955,car,6.36,No
956,car,6.36,No
956,car,6.36,No
956,car,22.5,No
956,car,19.09,No
956,car,4.5,No
956,car,57.63,No
956,car,10.06,No
957,car,12.73,No
957,car,6.36,No
957,car,26.24,No
957,car,12.73,No
957,car,4.5,No
957,car,38.71,No
957,car,10.06,No
958,car,6.36,No
958,car,6.36,No
958,car,28.81,No
958,car,20.12,No
958,car,4.5,No
958,car,47.84,No
958,car,12.73,No
959,car,9.0,No
959,car,4.5,No
959,car,20.12,No
959,car,25.46,No
959,car,6.36,No
959,car,44.55,No
959,car,4.5,No
959,car,9.0,No
960,car,12.73,No
960,car,4.5,No
960,car,28.81,No
960,car,20.12,No
960,car,10.06,No
960,car,45.0,No
960,car,6.36,No
960,car,0.0,No
961,car,9.0,No
961,car,4.5,No
961,car,26.24,No
961,car,22.5,No
961,car,4.5,No
961,car,44.55,No
961,car,12.73,No
961,car,6.36,No
962,car,10.06,No
962,car,4.5,No
962,car,28.81,No
962,car,16.22,No
962,car,0.0,No
962,car,41.49,No
962,car,6.36,No
962,car,0.0,No
963,car,4.5,No
963,car,4.5,No
963,car,22.5,No
963,car,20.12,No
963,car,13.5,No
963,car,44.55,No
963,car,16.22,No
963,car,4.5,No
964,car,4.5,No
964,car,4.5,No
964,car,28.81,No
964,car,19.09,No
964,car,4.5,No
964,car,38.18,No
964,car,12.73,No
964,car,0.0,No
965,car,10.06,No
965,car,6.36,No
965,car,28.81,No
965,car,24.23,No
965,car,10.06,No
965,car,38.18,No
965,car,4.5,No
965,car,9.0,No
966,car,6.36,No
966,car,6.36,No
966,car,28.46,No
966,car,22.5,No
966,car,6.36,No
966,car,38.18,No
966,car,9.0,No
966,car,0.0,No
966,bus,4.5,No
967,car,16.22,No
967,car,4.5,No
967,car,32.45,No
967,car,28.81,No
967,car,12.73,No
967,car,31.82,No
967,car,10.06,No
967,car,6.36,No
967,bus,0.0,No
968,car,16.22,No
968,car,0.0,No
968,car,35.15,No
968,car,20.12,No
968,car,4.5,No
968,car,35.15,No
968,car,9.0,No
968,car,6.36,No
968,bus,6.36,No
969,car,6.36,No
969,car,4.5,No
969,car,28.81,No
969,car,28.81,No
969,car,4.5,No
969,car,30.19,No
969,car,12.73,No
969,car,0.0,No
969,bus,4.5,No
970,car,6.36,No
970,car,4.5,No
970,car,38.71,No
970,car,30.19,No
970,car,0.0,No
970,car,38.71,No
970,car,10.06,No
970,car,4.5,No
970,bus,4.5,No
971,car,4.5,No
971,car,0.0,No
971,car,32.45,No
971,car,35.15,No
971,car,4.5,No
971,car,25.46,No
971,car,6.36,No
971,car,0.0,No
971,bus,4.5,No
972,car,14.23,No
972,car,0.0,No
972,car,35.15,No
972,car,26.24,No
972,car,0.0,No
972,car,31.82,No
972,car,6.36,No
972,car,6.36,No
972,bus,0.0,No
973,car,10.06,No
973,car,4.5,No
973,car,38.71,No
973,car,26.24,No
973,car,9.0,No
973,car,28.81,No
973,car,12.73,No
973,car,0.0,No
973,bus,4.5,No
973,car,4.5,No
974,car,4.5,No
974,car,0.0,No
974,car,35.15,No
974,car,30.19,No
974,car,25.46,No
974,car,22.5,No
974,car,12.73,No
974,car,4.5,No
974,bus,4.5,No
974,car,10.06,No
975,car,10.06,No
975,car,4.5,No
975,car,38.71,No
975,car,35.15,No
975,car,16.22,No
975,car,31.82,No
975,car,9.0,No
975,car,4.5,No
975,bus,0.0,No
975,car,9.0,No
976,car,6.36,No
976,car,0.0,No
976,car,40.25,No
976,car,34.27,No
976,car,6.36,No
976,car,25.46,No
976,car,10.06,No
976,car,4.5,No
976,bus,0.0,No
976,car,4.5,No
977,car,6.36,No
977,car,4.5,No
977,car,47.84,No
977,car,38.71,No
977,car,10.06,No
977,car,28.46,No
977,car,14.23,No
977,car,4.5,No
977,bus,4.5,No
977,car,4.5,No
978,car,4.5,No
978,car,4.5,No
978,car,41.49,No
978,car,38.71,No
978,car,4.5,No
978,car,28.81,No
978,car,20.12,No
978,car,0.0,No
978,bus,4.5,No
978,car,6.36,No
979,car,13.5,No
979,car,4.5,No
979,car,45.0,No
979,car,42.45,No
979,car,14.23,No
979,car,26.24,No
979,car,18.55,No
979,car,4.5,No
979,bus,4.5,No
979,car,6.36,No
980,car,0.0,No
980,car,6.36,No
980,car,48.67,No
980,car,38.18,No
980,car,13.5,No
980,car,25.46,No
980,car,10.06,No
980,car,4.5,No
980,bus,6.36,No
980,car,4.5,No
980,car,99.92,Yes
981,car,9.0,No
981,car,4.5,No
981,car,47.84,No
981,car,46.33,No
981,car,6.36,No
981,car,22.5,No
981,car,10.06,No
981,car,0.0,No
981,bus,4.5,No
981,car,6.36,No
981,car,155.17,Yes
981,car,6.36,No
982,car,6.36,No
982,car,4.5,No
982,car,51.31,No
982,car,38.71,No
982,car,9.0,No
982,car,25.46,No
982,car,14.23,No
982,car,0.0,No
982,bus,0.0,No
982,car,10.06,No
982,car,141.23,Yes
982,car,0.0,No
983,car,4.5,No
983,car,4.5,No
983,car,51.31,No
983,car,51.31,No
983,car,10.06,No
983,car,12.73,No
983,car,4.5,No
983,car,0.0,No
983,bus,0.0,No
983,car,10.06,No
983,car,161.12,Yes
984,car,12.73,No
984,car,0.0,No
984,car,57.63,No
984,car,54.93,No
984,car,10.06,No
984,car,26.24,No
984,car,12.73,No
984,car,4.5,No
984,bus,4.5,No
984,car,6.36,No
984,car,153.26,Yes
985,car,6.36,No
985,car,4.5,No
985,car,57.63,No
985,car,54.93,No
985,car,0.0,No
985,car,22.5,No
985,car,12.73,No
985,car,0.0,No
985,bus,4.5,No
985,car,4.5,No
985,car,127.91,Yes
985,car,22.95,No
986,car,9.0,No
986,car,0.0,No
986,car,61.21,Yes
986,car,58.67,No
986,car,0.0,No
986,car,22.5,No
986,car,16.22,No
986,car,0.0,No
986,bus,0.0,No
986,car,10.06,No
986,car,116.13,Yes
986,car,6.36,No
987,car,4.5,No
987,car,0.0,No
987,car,61.21,Yes
987,car,58.67,No
987,car,10.06,No
987,car,16.22,No
987,car,16.22,No
987,car,0.0,No
987,bus,0.0,No
987,car,6.36,No
987,car,122.41,Yes
987,car,10.06,No
988,car,10.06,No
988,car,4.5,No
988,car,63.96,Yes
988,car,63.96,Yes
988,car,6.36,No
988,car,16.22,No
988,car,10.06,No
988,car,4.5,No
988,bus,4.5,No
988,car,4.5,No
988,car,190.97,Yes
988,car,26.24,No
989,car,0.0,No
989,car,6.36,No
989,car,70.29,Yes
989,car,64.9,Yes
989,car,10.06,No
989,car,19.09,No
989,car,19.09,No
989,car,4.5,No
989,bus,4.5,No
989,car,6.36,No
989,car,114.55,Yes
989,car,22.5,No
990,car,12.73,No
990,car,4.5,No
990,car,71.15,Yes
990,car,77.42,Yes
990,car,0.0,No
990,car,22.5,No
990,car,12.73,No
990,car,6.36,No
990,bus,4.5,No
990,car,6.36,No
990,car,91.12,Yes
990,car,4.5,No
991,car,6.36,No
991,car,10.06,No
991,car,77.42,Yes
991,car,73.81,Yes
991,car,6.36,No
991,car,16.22,No
991,car,16.22,No
991,car,4.5,No
991,bus,0.0,No
991,car,9.0,No
991,car,76.9,Yes
991,car,4.5,No
992,car,6.36,No
992,truck,0.0,No
992,car,70.29,Yes
992,car,83.7,Yes
992,car,10.06,No
992,car,16.22,No
992,car,16.22,No
992,car,0.0,No
992,bus,0.0,No
992,car,9.0,No
992,car,74.49,Yes
993,car,10.06,No
993,truck,13.5,No
993,car,82.98,Yes
993,car,91.12,Yes
993,car,10.06,No
993,car,25.46,No
993,car,18.55,No
993,car,4.5,No
993,bus,6.36,No
993,car,10.06,No
993,car,77.42,Yes
994,car,0.0,No
994,truck,10.06,No
994,car,86.44,Yes
994,car,99.92,Yes
994,car,6.36,No
994,car,22.5,No
994,car,20.12,No
994,car,4.5,No
994,bus,0.0,No
994,car,10.06,No
994,car,80.12,Yes
995,car,10.06,No
995,truck,18.55,No
995,car,93.64,Yes
995,car,97.35,Yes
995,car,10.06,No
995,car,19.09,No
995,car,10.06,No
995,car,0.0,No
995,bus,0.0,No
995,car,12.73,No
995,car,73.25,Yes
996,car,6.36,No
996,car,87.37,Yes
996,car,116.13,Yes
996,car,13.5,No
996,car,12.73,No
996,car,10.06,No
996,car,6.36,No
996,bus,6.36,No
996,car,6.36,No
996,truck,76.63,Yes
997,car,4.5,No
997,car,99.92,Yes
997,car,116.13,Yes
997,car,6.36,No
997,car,12.73,No
997,car,19.09,No
997,car,4.5,No
997,bus,0.0,No
997,car,10.06,No
997,truck,61.21,Yes
998,car,9.0,No
998,car,108.93,Yes
998,car,132.35,Yes
998,car,6.36,No
998,car,16.22,No
998,car,19.09,No
998,car,4.5,No
998,bus,6.36,No
998,car,6.36,No
998,truck,76.37,Yes
998,car,60.54,Yes
998,car,6.36,No
999,car,10.06,No
999,car,112.5,Yes
999,car,142.3,Yes
999,car,16.22,No
999,car,12.73,No
999,car,19.09,No
999,car,4.5,No
999,bus,0.0,No
999,car,10.06,No
999,truck,63.96,Yes
999,car,73.25,Yes
999,car,0.0,No
1000,car,6.36,No
1000,car,121.58,Yes
1000,car,153.92,Yes
1000,car,16.22,No
1000,car,12.73,No
1000,car,16.22,No
1000,car,4.5,No
1000,bus,6.36,No
1000,car,9.0,No
1000,car,63.96,Yes
1000,car,4.5,No
1001,car,6.36,No
1001,car,135.0,Yes
1001,car,181.01,Yes
1001,car,16.22,No
1001,car,16.22,No
1001,car,16.22,No
1001,car,4.5,No
1001,bus,4.5,No
1001,car,6.36,No
1001,car,66.9,Yes
1001,car,6.36,No
1002,car,0.0,No
1002,car,149.79,Yes
1002,car,188.46,Yes
1002,car,14.23,No
1002,car,16.22,No
1002,car,22.5,No
1002,car,0.0,No
1002,bus,4.5,No
1002,car,13.5,No
1002,car,51.31,No
1002,car,6.36,No
1003,car,0.0,No
1003,car,137.75,Yes
1003,car,211.55,Yes
1003,car,4.5,No
1003,car,16.22,No
1003,car,12.73,No
1003,car,0.0,No
1003,bus,0.0,No
1003,car,6.36,No
1003,car,58.67,No
1003,car,6.36,No
1004,car,6.36,No
1004,car,127.28,Yes
1004,car,213.41,Yes
1004,car,10.06,No
1004,car,12.73,No
1004,car,26.24,No
1004,car,4.5,No
1004,bus,4.5,No
1004,car,6.36,No
1004,car,47.84,No
1004,car,4.5,No
1005,car,4.5,No
1005,car,106.96,Yes
1005,car,177.34,Yes
1005,car,9.0,No
1005,car,12.73,No
1005,car,19.09,No
1005,car,6.36,No
1005,bus,9.0,No
1005,car,6.36,No
1005,car,54.19,No
1005,car,10.06,No
1005,car,67.5,Yes
1006,car,4.5,No
1006,car,100.62,Yes
1006,car,193.71,Yes
1006,car,4.5,No
1006,car,16.22,No
1006,car,25.46,No
1006,car,4.5,No
1006,bus,4.5,No
1006,car,12.73,No
1006,car,47.84,No
1006,car,81.12,Yes
1006,car,10.06,No
1007,car,4.5,No
1007,car,110.32,Yes
1007,car,4.5,No
1007,car,12.73,No
1007,car,22.5,No
1007,car,0.0,No
1007,bus,4.5,No
1007,car,10.06,No
1007,car,48.67,No
1007,car,81.12,Yes
1007,car,4.5,No
1008,car,6.36,No
1008,car,131.04,Yes
1008,car,12.73,No
1008,car,6.36,No
1008,car,16.22,No
1008,car,0.0,No
1008,bus,4.5,No
1008,car,10.06,No
1008,car,41.49,No
1008,car,70.29,Yes
1008,car,6.36,No
1009,car,6.36,No
1009,car,128.07,Yes
1009,car,16.22,No
1009,car,16.22,No
1009,car,22.5,No
1009,bus,4.5,No
1009,car,14.23,No
1009,car,52.48,No
1009,car,77.42,Yes
1009,car,4.5,No
1009,car,9.0,No
1010,car,0.0,No
1010,car,10.06,No
1010,car,4.5,No
1010,car,22.5,No
1010,bus,4.5,No
1010,car,6.36,No
1010,car,41.49,No
1010,car,57.63,No
1010,car,0.0,No
1010,car,4.5,No
1011,car,4.5,No
1011,car,16.22,No
1011,car,12.73,No
1011,car,22.5,No
1011,bus,0.0,No
1011,car,10.06,No
1011,car,32.45,No
1011,car,79.61,Yes
1011,car,0.0,No
1011,car,10.06,No
1012,car,4.5,No
1012,car,6.36,No
1012,car,12.73,No
1012,car,28.81,No
1012,bus,4.5,No
1012,car,6.36,No
1012,car,35.15,No
1012,car,87.37,Yes
1012,car,4.5,No
1012,car,6.36,No
1013,car,4.5,No
1013,car,9.0,No
1013,car,16.22,No
1013,car,28.81,No
1013,bus,4.5,No
1013,car,10.06,No
1013,car,35.15,No
1013,car,84.91,Yes
1013,car,13.5,No
1013,car,0.0,No
1014,car,9.0,No
1014,car,16.22,No
1014,car,10.06,No
1014,car,28.81,No
1014,bus,0.0,No
1014,car,10.06,No
1014,car,42.45,No
1014,car,92.66,Yes
1014,car,9.0,No
1014,car,4.5,No
1015,car,6.36,No
1015,car,10.06,No
1015,car,12.73,No
1015,car,22.5,No
1015,bus,0.0,No
1015,car,6.36,No
1015,car,32.45,No
1015,car,90.0,Yes
1015,car,9.0,No
1015,car,6.36,No
1015,car,9.0,No
1016,car,4.5,No
1016,car,12.73,No
1016,car,10.06,No
1016,car,19.09,No
1016,bus,0.0,No
1016,car,10.06,No
1016,car,35.15,No
1016,car,88.64,Yes
1016,car,4.5,No
1016,car,4.5,No
1016,car,6.36,No
1016,car,4.5,No
1017,car,4.5,No
1017,car,10.06,No
1017,car,6.36,No
1017,car,32.45,No
1017,bus,10.06,No
1017,car,16.22,No
1017,car,35.15,No
1017,car,74.89,Yes
1017,car,0.0,No
1017,car,4.5,No
1017,car,16.22,No
1017,car,6.36,No
1018,car,6.36,No
1018,car,9.0,No
1018,car,12.73,No
1018,car,35.15,No
1018,bus,6.36,No
1018,car,9.0,No
1018,car,35.15,No
1018,car,72.56,Yes
1018,car,4.5,No
1018,car,6.36,No
1018,car,4.5,No
1019,car,10.06,No
1019,car,6.36,No
1019,car,10.06,No
1019,car,22.5,No
1019,bus,0.0,No
1019,car,10.06,No
1019,car,31.82,No
1019,car,77.42,Yes
1019,car,6.36,No
1019,car,4.5,No
1019,car,4.5,No
1020,car,0.0,No
1020,car,16.22,No
1020,car,10.06,No
1020,car,32.45,No
1020,truck,10.06,No
1020,car,12.73,No
1020,car,28.81,No
1020,car,73.81,Yes
1020,car,4.5,No
1020,car,4.5,No
1020,car,4.5,No
1021,car,14.23,No
1021,car,10.06,No
1021,car,12.73,No
1021,car,31.82,No
1021,bus,10.06,No
1021,car,10.06,No
1021,car,28.81,No
1021,car,68.54,Yes
1021,car,6.36,No
1021,car,4.5,No
1021,car,16.22,No
1022,car,4.5,No
1022,car,16.22,No
1022,car,14.23,No
1022,car,38.18,No
1022,bus,6.36,No
1022,car,19.09,No
1022,car,28.81,No
1022,car,64.9,Yes
1022,car,4.5,No
1022,car,20.12,No
1022,car,22.95,No
1022,car,4.5,No
1023,car,6.36,No
1023,car,16.22,No
1023,car,4.5,No
1023,car,35.15,No
1023,bus,4.5,No
1023,car,10.06,No
1023,car,22.5,No
1023,car,64.9,Yes
1023,car,6.36,No
1023,car,10.06,No
1023,car,9.0,No
1023,car,0.0,No
1024,car,6.36,No
1024,car,16.22,No
1024,car,16.22,No
1024,car,41.49,No
1024,truck,4.5,No
1024,car,6.36,No
1024,car,25.46,No
1024,car,56.38,No
1024,car,0.0,No
1024,car,4.5,No
1024,car,14.23,No
1024,car,4.5,No
1025,car,6.36,No
1025,car,16.22,No
1025,car,12.73,No
1025,car,28.81,No
1025,bus,4.5,No
1025,car,12.73,No
1025,car,25.46,No
1025,car,58.67,No
1025,car,4.5,No
1025,car,16.22,No
1025,car,10.06,No
1026,car,14.23,No
1026,car,14.23,No
1026,car,10.06,No
1026,car,38.18,No
1026,bus,4.5,No
1026,car,14.23,No
1026,car,22.5,No
1026,car,58.67,No
1026,car,4.5,No
1026,car,10.06,No
1026,car,4.5,No
1027,car,9.0,No
1027,car,12.73,No
1027,car,10.06,No
1027,car,41.49,No
1027,bus,6.36,No
1027,car,16.22,No
1027,car,32.45,No
1027,car,62.52,Yes
1027,car,0.0,No
1027,car,6.36,No
1027,car,6.36,No
1028,car,6.36,No
1028,car,16.22,No
1028,car,10.06,No
1028,car,38.71,No
1028,bus,4.5,No
1028,car,10.06,No
1028,car,22.5,No
1028,car,48.67,No
1028,car,4.5,No
1028,car,14.23,No
1028,car,25.46,No
1029,car,9.0,No
1029,car,16.22,No
1029,car,6.36,No
1029,car,38.71,No
1029,bus,6.36,No
1029,car,12.73,No
1029,car,28.81,No
1029,car,52.48,No
1029,car,4.5,No
1029,car,4.5,No
1029,car,12.73,No
1030,car,0.0,No
1030,car,10.06,No
1030,car,10.06,No
1030,car,41.49,No
1030,bus,4.5,No
1030,car,12.73,No
1030,car,16.22,No
1030,car,54.19,No
1030,car,6.36,No
1030,car,18.55,No
1030,car,10.06,No
1031,car,6.36,No
1031,car,20.12,No
1031,car,0.0,No
1031,car,54.19,No
1031,bus,0.0,No
1031,car,16.22,No
1031,car,22.5,No
1031,car,42.45,No
1031,car,6.36,No
1031,car,12.73,No
1031,car,10.06,No
1032,car,0.0,No
1032,car,20.12,No
1032,car,14.23,No
1032,car,50.31,No
1032,bus,6.36,No
1032,car,14.23,No
1032,car,25.46,No
1032,car,50.31,No
1032,car,4.5,No
1032,car,9.0,No
1032,car,9.0,No
1033,car,4.5,No
1033,car,14.23,No
1033,car,6.36,No
1033,car,47.84,No
1033,bus,0.0,No
1033,car,10.06,No
1033,car,22.5,No
1033,car,48.67,No
1033,car,4.5,No
1033,car,14.23,No
1033,car,4.5,No
1034,car,9.0,No
1034,car,16.22,No
1034,car,6.36,No
1034,car,51.31,No
1034,bus,4.5,No
1034,car,19.09,No
1034,car,16.22,No
1034,car,40.25,No
1034,car,0.0,No
1034,car,6.36,No
1034,car,10.06,No
1035,car,4.5,No
1035,car,22.5,No
1035,car,6.36,No
1035,car,54.93,No
1035,bus,4.5,No
1035,car,10.06,No
1035,car,22.5,No
1035,car,48.67,No
1035,car,6.36,No
1035,car,0.0,No
1035,car,0.0,No
1036,car,4.5,No
1036,car,20.12,No
1036,car,4.5,No
1036,car,50.91,No
1036,bus,6.36,No
1036,car,19.09,No
1036,car,14.23,No
1036,car,46.33,No
1036,car,0.0,No
1036,car,9.0,No
1036,car,18.0,No
1037,car,4.5,No
1037,car,12.73,No
1037,car,4.5,No
1037,car,60.54,Yes
1037,bus,4.5,No
1037,car,14.23,No
1037,car,19.09,No
1037,car,38.71,No
1037,car,9.0,No
1037,car,0.0,No
1037,car,9.0,No
1038,car,4.5,No
1038,car,22.5,No
1038,car,12.73,No
1038,car,57.63,No
1038,bus,4.5,No
1038,car,18.55,No
1038,car,16.22,No
1038,car,38.71,No
1038,car,4.5,No
1038,car,22.5,No
1038,car,4.5,No
1039,car,9.0,No
1039,car,24.23,No
1039,car,6.36,No
1039,car,70.29,Yes
1039,bus,6.36,No
1039,car,16.22,No
1039,car,19.09,No
1039,car,42.45,No
1039,car,6.36,No
1039,car,10.06,No
1039,car,0.0,No
1039,car,6.36,No
1040,car,4.5,No
1040,car,22.5,No
1040,car,10.06,No
1040,car,66.9,Yes
1040,bus,6.36,No
1040,car,22.5,No
1040,car,16.22,No
1040,car,36.28,No
1040,car,0.0,No
1040,car,14.23,No
1040,car,4.5,No
1040,car,4.5,No
1041,car,22.5,No
1041,car,10.06,No
1041,car,73.81,Yes
1041,bus,9.0,No
1041,car,12.73,No
1041,car,22.5,No
1041,car,35.15,No
1041,car,0.0,No
1041,car,10.06,No
1041,car,0.0,No
1042,car,26.24,No
1042,car,4.5,No
1042,car,73.25,Yes
1042,bus,4.5,No
1042,car,12.73,No
1042,car,22.5,No
1042,car,36.28,No
1042,car,0.0,No
1042,car,4.5,No
1042,car,10.06,No
1043,car,22.5,No
1043,car,16.22,No
1043,car,73.81,Yes
1043,bus,4.5,No
1043,car,16.22,No
1043,car,16.22,No
1043,car,40.25,No
1043,car,4.5,No
1043,car,12.73,No
1043,car,0.0,No
1043,car,0.0,No
1044,car,24.23,No
1044,car,6.36,No
1044,car,80.12,Yes
1044,bus,6.36,No
1044,car,19.09,No
1044,car,12.73,No
1044,car,32.45,No
1044,car,4.5,No
1044,car,10.06,No
1044,car,4.5,No
1045,car,16.22,No
1045,car,6.36,No
1045,car,82.98,Yes
1045,bus,0.0,No
1045,car,22.5,No
1045,car,12.73,No
1045,car,31.82,No
1045,car,0.0,No
1045,car,13.5,No
1045,car,10.06,No
1046,car,22.5,No
1046,car,10.06,No
1046,car,85.97,Yes
1046,bus,4.5,No
1046,car,19.09,No
1046,car,16.22,No
1046,car,40.25,No
1046,car,0.0,No
1046,car,16.22,No
1046,car,4.5,No
1046,car,0.0,No
1047,car,22.5,No
1047,car,4.5,No
1047,car,99.1,Yes
1047,bus,4.5,No
1047,car,16.22,No
1047,car,19.09,No
1047,car,35.15,No
1047,car,6.36,No
1047,car,12.73,No
1047,car,20.12,No
1047,car,13.5,No
1048,car,26.24,No
1048,car,6.36,No
1048,car,96.3,Yes
1048,bus,6.36,No
1048,car,16.22,No
1048,car,16.22,No
1048,car,32.45,No
1048,car,4.5,No
1048,car,10.06,No
1048,car,12.73,No
1048,car,9.0,No
1048,car,6.36,No
1049,car,28.81,No
1049,car,6.36,No
1049,car,111.78,Yes
1049,bus,4.5,No
1049,car,19.09,No
1049,car,10.06,No
1049,car,32.45,No
1049,car,14.23,No
1049,car,10.06,No
1049,car,4.5,No
1050,car,36.28,No
1050,car,6.36,No
1050,car,115.26,Yes
1050,bus,6.36,No
1050,car,22.5,No
1050,car,10.06,No
1050,car,24.23,No
1050,car,9.0,No
1050,car,14.23,No
1050,car,9.0,No
1051,car,31.82,No
1051,car,4.5,No
1051,car,118.12,Yes
1051,bus,4.5,No
1051,car,22.5,No
1051,car,16.22,No
1051,car,36.28,No
1051,car,16.22,No
1051,car,20.12,No
1051,car,14.23,No
1052,car,30.19,No
1052,car,10.06,No
1052,car,128.7,Yes
1052,bus,4.5,No
1052,car,26.24,No
1052,car,10.06,No
1052,car,28.81,No
1052,car,6.36,No
1052,car,6.36,No
1052,car,9.0,No
1053,car,28.81,No
1053,car,10.06,No
1053,car,130.81,Yes
1053,bus,4.5,No
1053,car,16.22,No
1053,car,22.5,No
1053,car,28.81,No
1053,car,16.22,No
1053,car,4.5,No
1053,car,20.12,No
1054,car,32.45,No
1054,car,4.5,No
1054,car,164.79,Yes
1054,bus,0.0,No
1054,car,28.81,No
1054,car,10.06,No
1054,car,26.24,No
1054,car,10.06,No
1054,car,4.5,No
1054,car,10.06,No
1055,car,26.24,No
1055,car,6.36,No
1055,car,156.73,Yes
1055,bus,10.06,No
1055,car,26.24,No
1055,car,16.22,No
1055,car,22.5,No
1055,car,10.06,No
1055,car,4.5,No
1055,car,14.23,No
1056,car,36.28,No
1056,car,16.22,No
1056,car,118.89,Yes
1056,bus,0.0,No
1056,car,25.46,No
1056,car,10.06,No
1056,car,26.24,No
1056,car,14.23,No
